time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-0.0764975578619,-1.47185284235,16.5018025719,6.0354493773,6.26249993731,0.0,-0.0156893163203,-2.42764121874,4.95032271638,-0.150010387254,-0.0624425444231,0.0,459.1046201574957,458.2806247430078,457.0994469956717,456.30351522526905
2.3400000000000016,-0.0771360052948,-1.62106777459,16.7949063511,6.02632192614,6.25865363938,0.0,-0.00531762011053,-2.54694886005,4.82001834141,-0.156721408965,-0.0676544894625,0.0,393.73342043388504,393.2472320743069,393.7628438877397,393.1162263704245
2.4000000000000017,-0.0769973602393,-1.77858208044,17.0839591177,6.01756548726,6.25456444431,0.0,0.0102976697151,-2.70430076688,4.81463115533,-0.130243235287,-0.0691693784067,0.0,436.7664693302677,436.63649890377206,435.5119468744856,437.7004323709952
2.4600000000000017,-0.0757217831838,-1.94682699356,17.3767749085,6.01001820145,6.25061754154,0.0,0.0326410075959,-2.90450019008,4.94477245891,-0.118112426609,-0.0597489895424,0.0,479.5621954961516,480.27443618207843,480.70785383464573,481.61317564350173
2.520000000000002,-0.0732474411444,-2.12539777365,17.6707472481,6.00322703182,6.24727553317,0.0,0.0501083851674,-3.04848887815,4.85430302017,-0.104815280152,-0.0486348505103,0.0,410.4922703529485,411.4751311217722,410.15770390701255,411.32452690310595
2.580000000000002,-0.0694719738392,-2.31426598611,17.9646025385,5.99681597609,6.24442534098,0.0,0.0760144158314,-3.24763041251,4.93995771666,-0.111265224274,-0.0453315586196,0.0,469.6101956873057,469.86516515708706,469.14673371633313,468.6361902876078
2.640000000000002,-0.0640388179953,-2.51554750317,18.2646263559,5.99081696084,6.24192153598,0.0,0.105339395745,-3.46223291578,5.05969843577,-0.083746065965,-0.0353579096373,0.0,481.4987980439779,482.25205482115354,480.5386490734029,482.61233994341
2.700000000000002,-0.0569073679224,-2.72904976648,18.5691520934,5.98554154141,6.23959709719,0.0,0.132568030521,-3.65494029722,5.09050037842,-0.0979546316499,-0.0465476559659,0.0,457.63800241612864,456.7455700776224,455.90150973863314,454.7582771979431
2.760000000000002,-0.048143669077,-2.9539088293,18.8744212043,5.97962810698,6.2368186736,0.0,0.159793608285,-3.84088419022,5.084618942,-0.0997895557192,-0.0458303082502,0.0,445.75337359229223,445.81074398409396,445.897169579213,445.73890252367687
2.820000000000002,-0.0376226586399,-3.19051821206,19.180780942,5.97385602258,6.23432559087,0.0,0.19113469184,-4.04657929628,5.12655889919,-0.0898529674013,-0.0341354321534,0.0,462.2682646073651,463.1882031898444,461.79371022128635,462.569452090669
2.880000000000002,-0.0249737561475,-3.44084062907,19.4934746337,5.96800818294,6.23200149032,0.0,0.230683949222,-4.29783648798,5.29500080289,-0.120493719745,-0.0500393001708,0.0,503.00162615516876,501.8477637457887,504.3038872480829,502.07795511465093
2.940000000000002,-0.0101639911536,-3.70477229569,19.8112283189,5.96032164479,6.22927156371,0.0,0.263214234156,-4.50051569155,5.29606199686,-0.151148619324,-0.0376909867594,0.0,454.53870752632815,455.5262538923923,455.05315791095273,452.5766457110456
3.000000000000002,0.0067662589258,-3.98173441259,20.1310712999,5.95207688904,6.22680245611,0.0,0.301319909503,-4.73222798884,5.36413701343,-0.118725803751,-0.0491692544995,0.0,478.3575779880803,477.4817332781085,475.69156008955594,478.15158911683375
3.0600000000000023,0.025854238863,-4.27173739094,20.451896238,5.94531476543,6.22386840324,0.0,0.335185268286,-4.93516203229,5.32944905385,-0.102782547492,-0.0483696448068,0.0,446.41892593131263,446.482719746622,446.73952514478657,448.0266019335466
3.1200000000000023,0.0472245849343,-4.57516494614,20.7737181159,5.93908601149,6.22139952527,0.0,0.377376654519,-5.17954575312,5.39672438776,-0.105954709921,-0.029633434541,0.0,480.26574378358237,481.68421101841346,481.0732941915083,480.8244918888719
3.1800000000000024,0.0710484707542,-4.89273002583,21.0976066837,5.93239704668,6.21964953191,0.0,0.416880436762,-5.40651058789,5.39868951606,-0.125813114683,-0.0282489231497,0.0,463.51337407111026,463.6219835878631,462.9664278866799,461.3901410656012
3.2400000000000024,0.0971029787301,-5.22314723397,21.4190254898,5.92494047772,6.21864049498,0.0,0.451699987533,-5.60812078065,5.31486344878,-0.121369756306,-0.000412589939296,0.0,434.7233481520641,437.0502342603405,436.4523819028466,436.8088418986153
3.3000000000000025,0.125314156431,-5.56611809773,21.7361580552,5.9175991264,6.21810624443,0.0,0.488667408239,-5.82493162387,5.25562521081,-0.124402693183,-0.0371084567657,0.0,446.9836857163816,443.98230201806587,445.8499321593569,445.5884908386023
3.3600000000000025,0.15619135686,-5.92462103984,22.0558113181,5.90986263012,6.2156276934,0.0,0.540734548495,-6.12561038575,5.39746748618,-0.140048343165,-0.0514133125914,0.0,511.08042691703474,510.0589133374662,510.89241399182396,509.76237431226565
3.4200000000000026,0.189667307145,-6.29823231015,22.3758680847,5.90139864529,6.21287497659,0.0,0.575350611517,-6.3289352505,5.27077762351,-0.143181947376,-0.0366328988169,0.0,427.0091905345806,428.2672028369006,428.8776621511059,428.59202002913264
3.4800000000000026,0.22513896425,-6.68357366896,22.6866692736,5.89258005513,6.21029058626,0.0,0.607220208066,-6.51670380566,5.08926030015,-0.155903965956,-0.0608264679477,0.0,409.553958572661,407.3943344408936,410.28149955726803,409.12760801381006
3.5400000000000027,0.263244949125,-7.08389092465,22.9950792556,5.88364687106,6.20659958594,0.0,0.663269479266,-6.82778101049,5.18901670486,-0.137644645994,-0.0629334494029,0.0,503.2462633299296,503.09146877363196,502.9020544224407,504.20500194449977
3.6000000000000028,0.304289358041,-7.50054427548,23.3033121357,5.87574488159,6.2025782956,0.0,0.705168707638,-7.06145677193,5.08477413827,-0.121890006688,-0.076793841958,0.0,442.70347809507297,441.55772228120463,440.37626565852054,441.6616660394384
3.660000000000003,0.347807074581,-7.93086872297,23.6039906828,5.86867617022,6.19794415625,0.0,0.745764693797,-7.28352249172,4.93749285487,-0.110705221892,-0.0781337108495,0.0,427.02022071061145,426.90087321877326,428.25646399119194,429.1939803054717
3.720000000000003,0.39453280103,-8.37797071696,23.9032056815,5.86238257734,6.19324764699,0.0,0.812139292391,-7.62019517617,5.03422934444,-0.0952645942231,-0.0785593834309,0.0,508.5420047664254,508.5074691348263,509.1292893128702,510.2249114637953
3.780000000000003,0.444388742417,-8.84115870321,24.1984997236,5.85659741389,6.1887235269,0.0,0.850063274475,-7.82037027066,4.80907780214,-0.0988332788332,-0.0697390058811,0.0,403.1704818734981,403.9617860075028,405.8919635451415,405.56253222110456
3.840000000000003,0.497006854085,-9.31838016675,24.4843198154,5.85040556903,6.18442444918,0.0,0.904184818631,-8.08770595554,4.71739097317,-0.113778824993,-0.0757775514867,0.0,453.2668921995108,452.77733579638345,453.0561710057313,451.84334286673237
3.900000000000003,0.552554513965,-9.8101771057,24.7609855254,5.84413976589,6.17976060591,0.0,0.947738843657,-8.30651342002,4.50470923703,-0.0903285208586,-0.0819523012469,0.0,411.40480937233826,410.8521603551697,410.31819424459576,412.3846917470178
3.960000000000003,0.611163097893,-10.3168395783,25.028139552,5.83862131232,6.17506030457,0.0,1.0062316232,-8.58295509209,4.39955111028,-0.0954846944196,-0.071948476667,0.0,449.56620512694997,450.371448446894,451.2763574691159,450.85283334363044
